Country or Area,Sex,Literacy,Population,Age
Azerbaijan,Female,Illiterate,7043.0,<15
Azerbaijan,Female,Total,146370.0,15-59
Azerbaijan,Female,Literate,146174.0,15-59
Azerbaijan,Female,Illiterate,196.0,15-59
Azerbaijan,Female,Total,177992.0,15-59
Azerbaijan,Female,Literate,177694.0,15-59
Azerbaijan,Female,Illiterate,298.0,15-59
Azerbaijan,Female,Total,216608.0,15-59
Azerbaijan,Female,Literate,216224.0,15-59
Azerbaijan,Female,Illiterate,384.0,15-59
Azerbaijan,Female,Total,199460.0,15-59
Azerbaijan,Female,Literate,199039.0,15-59
Azerbaijan,Female,Illiterate,421.0,15-59
Azerbaijan,Female,Total,164812.0,15-59
Azerbaijan,Female,Literate,164466.0,15-59
Azerbaijan,Female,Illiterate,346.0,15-59
Azerbaijan,Female,Total,139916.0,15-59
Azerbaijan,Female,Literate,139577.0,15-59
Azerbaijan,Female,Illiterate,339.0,15-59
Azerbaijan,Female,Total,138447.0,15-59
Azerbaijan,Female,Literate,138070.0,15-59
Azerbaijan,Female,Illiterate,377.0,15-59
Azerbaijan,Female,Total,150401.0,15-59
Azerbaijan,Female,Literate,149976.0,15-59
Azerbaijan,Female,Illiterate,425.0,15-59
Azerbaijan,Female,Total,143496.0,15-59
Azerbaijan,Female,Literate,143101.0,15-59
Azerbaijan,Female,Illiterate,395.0,15-59
Azerbaijan,Female,Total,104988.0,>60
Azerbaijan,Female,Literate,104591.0,>60
Azerbaijan,Female,Illiterate,397.0,>60
Azerbaijan,Female,Total,60265.0,>60
Azerbaijan,Female,Literate,59915.0,>60
Azerbaijan,Female,Illiterate,350.0,>60
Azerbaijan,Female,Total,30646.0,>60
Azerbaijan,Female,Literate,30267.0,>60
Azerbaijan,Female,Illiterate,379.0,>60
Azerbaijan,Female,Total,22606.0,>60
Azerbaijan,Female,Literate,22077.0,>60
Azerbaijan,Female,Illiterate,529.0,>60
Azerbaijan,Female,Total,26291.0,>60
Azerbaijan,Female,Literate,25268.0,>60
Azerbaijan,Female,Illiterate,1023.0,>60
Azerbaijan,Female,Total,10988.0,>60
Azerbaijan,Female,Literate,10362.0,>60
Azerbaijan,Female,Illiterate,626.0,>60
Azerbaijan,Female,Total,2980.0,>60
Azerbaijan,Female,Literate,2744.0,>60
Azerbaijan,Female,Illiterate,236.0,>60
Azerbaijan,Female,Total,731.0,>60
Azerbaijan,Female,Literate,655.0,>60
Azerbaijan,Female,Illiterate,76.0,>60
Azerbaijan,Female,Total,255.0,>60
Azerbaijan,Female,Literate,219.0,>60
Azerbaijan,Female,Illiterate,36.0,>60
Azerbaijan,Male,Total,399476.0,<15
Azerbaijan,Male,Literate,398646.0,<15
Azerbaijan,Male,Illiterate,347.0,<15
Azerbaijan,Male,Unknown,483.0,<15
Azerbaijan,Male,Total,3704701.0,<15
Azerbaijan,Male,Literate,3679856.0,<15
Azerbaijan,Male,Illiterate,5269.0,<15
Azerbaijan,Male,Unknown,19576.0,<15
Azerbaijan,Male,Total,467395.0,15-59
Azerbaijan,Male,Literate,465967.0,15-59
Azerbaijan,Male,Illiterate,176.0,15-59
Azerbaijan,Male,Unknown,1252.0,15-59
Azerbaijan,Male,Total,458255.0,15-59
Azerbaijan,Male,Literate,456487.0,15-59
Azerbaijan,Male,Illiterate,262.0,15-59
Azerbaijan,Male,Unknown,1506.0,15-59
Azerbaijan,Male,Total,394475.0,15-59
Azerbaijan,Male,Literate,393135.0,15-59
Azerbaijan,Male,Illiterate,223.0,15-59
Azerbaijan,Male,Unknown,1117.0,15-59
Azerbaijan,Male,Total,325988.0,15-59
Azerbaijan,Male,Literate,324856.0,15-59
Azerbaijan,Male,Illiterate,195.0,15-59
Azerbaijan,Male,Unknown,937.0,15-59
Azerbaijan,Male,Total,306152.0,15-59
Azerbaijan,Male,Literate,304993.0,15-59
Azerbaijan,Male,Illiterate,193.0,15-59
Azerbaijan,Male,Unknown,966.0,15-59
Azerbaijan,Male,Total,319511.0,15-59
Azerbaijan,Male,Literate,318326.0,15-59
Azerbaijan,Male,Illiterate,227.0,15-59
Azerbaijan,Male,Unknown,958.0,15-59
Azerbaijan,Male,Total,327833.0,15-59
Azerbaijan,Male,Literate,326775.0,15-59
Azerbaijan,Male,Illiterate,239.0,15-59
Azerbaijan,Male,Unknown,819.0,15-59
Azerbaijan,Male,Total,245869.0,15-59
Azerbaijan,Male,Literate,244865.0,15-59
Azerbaijan,Male,Illiterate,276.0,15-59
Azerbaijan,Male,Unknown,728.0,15-59
Azerbaijan,Male,Total,153097.0,15-59
Azerbaijan,Male,Literate,152281.0,15-59
Azerbaijan,Male,Illiterate,303.0,15-59
Azerbaijan,Male,Unknown,513.0,15-59
Azerbaijan,Male,Total,81930.0,>60
Azerbaijan,Male,Literate,81099.0,>60
Azerbaijan,Male,Illiterate,299.0,>60
Azerbaijan,Male,Unknown,532.0,>60
Azerbaijan,Male,Total,70596.0,>60
Azerbaijan,Male,Literate,69127.0,>60
Azerbaijan,Male,Illiterate,395.0,>60
Azerbaijan,Male,Unknown,1074.0,>60
Azerbaijan,Male,Total,80964.0,>60
Azerbaijan,Male,Literate,77069.0,>60
Azerbaijan,Male,Illiterate,769.0,>60
Azerbaijan,Male,Unknown,3126.0,>60
Azerbaijan,Male,Total,47158.0,>60
Azerbaijan,Male,Literate,43403.0,>60
Azerbaijan,Male,Illiterate,742.0,>60
Azerbaijan,Male,Unknown,3013.0,>60
Azerbaijan,Male,Total,19756.0,>60
Azerbaijan,Male,Literate,17579.0,>60
Azerbaijan,Male,Illiterate,415.0,>60
Azerbaijan,Male,Unknown,1762.0,>60
Azerbaijan,Male,Total,4871.0,>60
Azerbaijan,Male,Literate,4207.0,>60
Azerbaijan,Male,Illiterate,140.0,>60
Azerbaijan,Male,Unknown,524.0,>60
Azerbaijan,Male,Total,946.0,>60
Azerbaijan,Male,Literate,753.0,>60
Azerbaijan,Male,Illiterate,39.0,>60
Azerbaijan,Male,Unknown,154.0,>60
Azerbaijan,Male,Total,329.0,>60
Azerbaijan,Male,Literate,235.0,>60
Azerbaijan,Male,Illiterate,21.0,>60
Azerbaijan,Male,Unknown,73.0,>60
Azerbaijan,Male,Total,100.0,>60
Azerbaijan,Male,Literate,53.0,>60
Azerbaijan,Male,Illiterate,8.0,>60
Azerbaijan,Male,Unknown,39.0,>60
Azerbaijan,Female,Total,364428.0,<15
Azerbaijan,Female,Literate,363733.0,<15
Azerbaijan,Female,Illiterate,320.0,<15
Azerbaijan,Female,Unknown,375.0,<15
Azerbaijan,Female,Total,3888020.0,<15
Azerbaijan,Female,Literate,3824368.0,<15
Azerbaijan,Female,Illiterate,11733.0,<15
Azerbaijan,Female,Unknown,51919.0,<15
Azerbaijan,Female,Total,454884.0,15-59
Azerbaijan,Female,Literate,453539.0,15-59
Azerbaijan,Female,Illiterate,239.0,15-59
Azerbaijan,Female,Unknown,1106.0,15-59
Azerbaijan,Female,Total,467398.0,15-59
Azerbaijan,Female,Literate,465743.0,15-59
Azerbaijan,Female,Illiterate,327.0,15-59
Azerbaijan,Female,Unknown,1328.0,15-59
Azerbaijan,Female,Total,399817.0,15-59
Azerbaijan,Female,Literate,398407.0,15-59
Azerbaijan,Female,Illiterate,294.0,15-59
Azerbaijan,Female,Unknown,1116.0,15-59
Azerbaijan,Female,Total,333088.0,15-59
Azerbaijan,Female,Literate,331698.0,15-59
Azerbaijan,Female,Illiterate,284.0,15-59
Azerbaijan,Female,Total,327664.0,15-59
Azerbaijan,Female,Literate,326124.0,15-59
Azerbaijan,Female,Illiterate,329.0,15-59
Azerbaijan,Female,Unknown,1211.0,15-59
Azerbaijan,Female,Total,348853.0,15-59
Azerbaijan,Female,Literate,346969.0,15-59
Azerbaijan,Female,Illiterate,431.0,15-59
Azerbaijan,Female,Unknown,1453.0,15-59
Azerbaijan,Female,Total,350070.0,15-59
Azerbaijan,Female,Literate,347857.0,15-59
Azerbaijan,Female,Illiterate,533.0,15-59
Azerbaijan,Female,Unknown,1680.0,15-59
Azerbaijan,Female,Total,264032.0,15-59
Azerbaijan,Female,Literate,261562.0,15-59
Azerbaijan,Female,Illiterate,594.0,15-59
Azerbaijan,Female,Unknown,1876.0,15-59
Azerbaijan,Female,Total,169699.0,15-59
Azerbaijan,Female,Literate,167006.0,15-59
Azerbaijan,Female,Illiterate,747.0,15-59
Azerbaijan,Female,Unknown,1946.0,15-59
Azerbaijan,Female,Total,97393.0,>60
Azerbaijan,Female,Literate,94321.0,>60
Azerbaijan,Female,Illiterate,766.0,>60
Azerbaijan,Female,Unknown,2306.0,>60
Azerbaijan,Female,Total,89478.0,>60
Azerbaijan,Female,Literate,83764.0,>60
Azerbaijan,Female,Illiterate,1020.0,>60
Azerbaijan,Female,Unknown,4694.0,>60
Azerbaijan,Female,Total,108702.0,>60
Azerbaijan,Female,Literate,94988.0,>60
Azerbaijan,Female,Illiterate,2293.0,>60
Azerbaijan,Female,Unknown,11421.0,>60
Azerbaijan,Female,Total,63227.0,>60
Azerbaijan,Female,Literate,52227.0,>60
Azerbaijan,Female,Illiterate,1745.0,>60
Azerbaijan,Female,Unknown,9255.0,>60
Azerbaijan,Female,Total,31286.0,>60
Azerbaijan,Female,Literate,24383.0,>60
Azerbaijan,Female,Illiterate,1113.0,>60
Azerbaijan,Female,Unknown,5790.0,>60
Azerbaijan,Female,Total,11832.0,>60
Azerbaijan,Female,Literate,8649.0,>60
Azerbaijan,Female,Illiterate,458.0,>60
Azerbaijan,Female,Unknown,2725.0,>60
Azerbaijan,Female,Total,3417.0,>60
Azerbaijan,Female,Literate,2030.0,>60
Azerbaijan,Female,Illiterate,135.0,>60
Azerbaijan,Female,Unknown,1252.0,>60
Azerbaijan,Female,Total,1709.0,>60
Azerbaijan,Female,Literate,928.0,>60
Azerbaijan,Female,Illiterate,61.0,>60
Azerbaijan,Female,Unknown,720.0,>60
Azerbaijan,Female,Total,1043.0,>60
Azerbaijan,Female,Literate,440.0,>60
Azerbaijan,Female,Illiterate,44.0,>60
Azerbaijan,Female,Unknown,559.0,>60
Azerbaijan,Male,Total,197379.0,<15
Azerbaijan,Male,Literate,196999.0,<15
Azerbaijan,Male,Illiterate,191.0,<15
Azerbaijan,Male,Unknown,189.0,<15
Azerbaijan,Male,Total,1977554.0,<15
Azerbaijan,Male,Literate,1966882.0,<15
Azerbaijan,Male,Illiterate,3131.0,<15
Azerbaijan,Male,Unknown,7541.0,<15
Azerbaijan,Male,Total,236964.0,15-59
Azerbaijan,Male,Literate,236439.0,15-59
Azerbaijan,Male,Illiterate,84.0,15-59
Azerbaijan,Male,Unknown,441.0,15-59
Azerbaijan,Male,Total,245323.0,15-59
Azerbaijan,Male,Literate,244607.0,15-59
Azerbaijan,Male,Illiterate,160.0,15-59
Azerbaijan,Male,Unknown,556.0,15-59
Azerbaijan,Male,Total,216819.0,15-59
Azerbaijan,Male,Literate,216254.0,15-59
Azerbaijan,Male,Illiterate,142.0,15-59
Azerbaijan,Male,Unknown,423.0,15-59
Azerbaijan,Male,Total,175333.0,15-59
Azerbaijan,Male,Literate,174850.0,15-59
Azerbaijan,Male,Illiterate,127.0,15-59
Azerbaijan,Male,Unknown,356.0,15-59
Azerbaijan,Male,Total,158281.0,15-59
Azerbaijan,Male,Literate,157787.0,15-59
Azerbaijan,Male,Illiterate,136.0,15-59
Azerbaijan,Male,Unknown,358.0,15-59
Azerbaijan,Male,Total,165247.0,15-59
Azerbaijan,Male,Literate,164730.0,15-59
Azerbaijan,Male,Illiterate,155.0,15-59
Azerbaijan,Male,Unknown,362.0,15-59
Azerbaijan,Male,Total,182256.0,15-59
Azerbaijan,Male,Literate,181799.0,15-59
Azerbaijan,Male,Illiterate,169.0,15-59
Azerbaijan,Male,Unknown,288.0,15-59
Azerbaijan,Male,Total,142245.0,15-59
Azerbaijan,Male,Literate,141779.0,15-59
Azerbaijan,Male,Unknown,309.0,15-59
Azerbaijan,Male,Total,93348.0,15-59
Azerbaijan,Male,Literate,92966.0,15-59
Azerbaijan,Male,Illiterate,170.0,15-59
Azerbaijan,Male,Unknown,212.0,15-59
Azerbaijan,Male,Total,50985.0,>60
Azerbaijan,Male,Literate,50531.0,>60
Azerbaijan,Male,Illiterate,184.0,>60
Azerbaijan,Male,Unknown,270.0,>60
Azerbaijan,Male,Total,39857.0,>60
Azerbaijan,Male,Literate,39118.0,>60
Azerbaijan,Male,Illiterate,269.0,>60
Azerbaijan,Male,Unknown,470.0,>60
Azerbaijan,Male,Total,40172.0,>60
Azerbaijan,Male,Literate,38495.0,>60
Azerbaijan,Male,Illiterate,449.0,>60
Azerbaijan,Male,Unknown,1228.0,>60
Azerbaijan,Male,Total,21392.0,>60
Azerbaijan,Male,Literate,19866.0,>60
Azerbaijan,Male,Illiterate,412.0,>60
Azerbaijan,Male,Unknown,1114.0,>60
Azerbaijan,Male,Total,9023.0,>60
Azerbaijan,Male,Literate,8153.0,>60
Azerbaijan,Male,Illiterate,217.0,>60
Azerbaijan,Male,Unknown,653.0,>60
Azerbaijan,Male,Total,2308.0,>60
Azerbaijan,Male,Literate,2026.0,>60
Azerbaijan,Male,Illiterate,68.0,>60
Azerbaijan,Male,Unknown,214.0,>60
Azerbaijan,Male,Total,446.0,>60
Azerbaijan,Male,Literate,357.0,>60
Azerbaijan,Male,Illiterate,25.0,>60
Azerbaijan,Male,Unknown,64.0,>60
Azerbaijan,Male,Total,139.0,>60
Azerbaijan,Male,Literate,107.0,>60
Azerbaijan,Male,Illiterate,10.0,>60
Azerbaijan,Male,Unknown,22.0,>60
Azerbaijan,Male,Total,37.0,>60
Azerbaijan,Male,Literate,19.0,>60
Azerbaijan,Male,Unknown,12.0,>60
Azerbaijan,Female,Total,177508.0,<15
Azerbaijan,Female,Literate,177258.0,<15
Azerbaijan,Female,Illiterate,122.0,<15
Azerbaijan,Female,Unknown,128.0,<15
Azerbaijan,Female,Total,2100513.0,<15
Azerbaijan,Female,Literate,2073875.0,<15
Azerbaijan,Female,Illiterate,6679.0,<15
Azerbaijan,Female,Unknown,19959.0,<15
Azerbaijan,Female,Total,232802.0,15-59
Azerbaijan,Female,Literate,232281.0,15-59
Azerbaijan,Female,Illiterate,126.0,15-59
Azerbaijan,Female,Unknown,395.0,15-59
Azerbaijan,Female,Total,256533.0,15-59
Azerbaijan,Female,Literate,255787.0,15-59
Azerbaijan,Female,Illiterate,206.0,15-59
Azerbaijan,Female,Unknown,540.0,15-59
Azerbaijan,Female,Total,223814.0,15-59
Azerbaijan,Female,Literate,223165.0,15-59
Azerbaijan,Female,Illiterate,194.0,15-59
Azerbaijan,Female,Unknown,455.0,15-59
Azerbaijan,Female,Total,182609.0,15-59
Azerbaijan,Female,Literate,181969.0,15-59
Azerbaijan,Female,Illiterate,195.0,15-59
Azerbaijan,Female,Unknown,445.0,15-59
Azerbaijan,Female,Total,176904.0,15-59
Azerbaijan,Female,Literate,176222.0,15-59
Azerbaijan,Female,Illiterate,234.0,15-59
Azerbaijan,Female,Unknown,448.0,15-59
Azerbaijan,Female,Total,187976.0,15-59
Azerbaijan,Female,Literate,187106.0,15-59
Azerbaijan,Female,Illiterate,295.0,15-59
Azerbaijan,Female,Unknown,575.0,15-59
Azerbaijan,Female,Total,196103.0,15-59
Azerbaijan,Female,Literate,195062.0,15-59
Azerbaijan,Female,Unknown,664.0,15-59
Azerbaijan,Female,Total,152239.0,15-59
Azerbaijan,Female,Literate,151050.0,15-59
Azerbaijan,Female,Illiterate,398.0,15-59
Azerbaijan,Female,Unknown,791.0,15-59
Azerbaijan,Female,Total,102219.0,15-59
Azerbaijan,Female,Literate,100912.0,15-59
Azerbaijan,Female,Illiterate,443.0,15-59
Azerbaijan,Female,Unknown,864.0,15-59
Azerbaijan,Female,Total,59019.0,>60
Azerbaijan,Female,Literate,57497.0,>60
Azerbaijan,Female,Illiterate,498.0,>60
Azerbaijan,Female,Unknown,1024.0,>60
Azerbaijan,Female,Total,49013.0,>60
Azerbaijan,Female,Literate,46433.0,>60
Azerbaijan,Female,Illiterate,651.0,>60
Azerbaijan,Female,Unknown,1929.0,>60
Azerbaijan,Female,Total,52664.0,>60
Azerbaijan,Female,Literate,46995.0,>60
Azerbaijan,Female,Illiterate,1220.0,>60
Azerbaijan,Female,Unknown,4449.0,>60
Azerbaijan,Female,Total,29169.0,>60
Azerbaijan,Female,Literate,24802.0,>60
Azerbaijan,Female,Illiterate,864.0,>60
Azerbaijan,Female,Unknown,3503.0,>60
Azerbaijan,Female,Total,14703.0,>60
Azerbaijan,Female,Literate,12004.0,>60
Azerbaijan,Female,Illiterate,552.0,>60
Azerbaijan,Female,Unknown,2147.0,>60
Azerbaijan,Female,Total,5278.0,>60
Azerbaijan,Female,Literate,4129.0,>60
Azerbaijan,Female,Illiterate,207.0,>60
Azerbaijan,Female,Unknown,942.0,>60
Azerbaijan,Female,Total,1220.0,>60
Azerbaijan,Female,Literate,807.0,>60
Azerbaijan,Female,Illiterate,58.0,>60
Azerbaijan,Female,Unknown,355.0,>60
Azerbaijan,Female,Total,510.0,>60
Azerbaijan,Female,Literate,290.0,>60
Azerbaijan,Female,Illiterate,25.0,>60
Azerbaijan,Female,Unknown,195.0,>60
Azerbaijan,Female,Total,230.0,>60
Azerbaijan,Female,Literate,106.0,>60
Azerbaijan,Female,Illiterate,14.0,>60
Azerbaijan,Female,Unknown,110.0,>60
Azerbaijan,Male,Total,202097.0,<15
Azerbaijan,Male,Literate,201647.0,<15
Azerbaijan,Male,Illiterate,156.0,<15
Azerbaijan,Male,Unknown,294.0,<15
Azerbaijan,Male,Total,1727147.0,<15
Azerbaijan,Male,Literate,1712974.0,<15
Azerbaijan,Male,Illiterate,2138.0,<15
Azerbaijan,Male,Unknown,12035.0,<15
Azerbaijan,Male,Total,230431.0,15-59
Azerbaijan,Male,Literate,229528.0,15-59
Azerbaijan,Male,Illiterate,92.0,15-59
Azerbaijan,Male,Unknown,811.0,15-59
Azerbaijan,Male,Total,212932.0,15-59
Azerbaijan,Male,Literate,211880.0,15-59
Azerbaijan,Male,Illiterate,102.0,15-59
Azerbaijan,Male,Unknown,950.0,15-59
Azerbaijan,Male,Total,177656.0,15-59
Azerbaijan,Male,Literate,176881.0,15-59
Azerbaijan,Male,Illiterate,81.0,15-59
Azerbaijan,Male,Unknown,694.0,15-59
Azerbaijan,Male,Total,150655.0,15-59
Azerbaijan,Male,Literate,150006.0,15-59
Azerbaijan,Male,Illiterate,68.0,15-59
Azerbaijan,Male,Unknown,581.0,15-59
Azerbaijan,Male,Total,147871.0,15-59
Azerbaijan,Male,Literate,147206.0,15-59
Azerbaijan,Male,Illiterate,57.0,15-59
Azerbaijan,Male,Unknown,608.0,15-59
Azerbaijan,Male,Total,154264.0,15-59
Azerbaijan,Male,Literate,153596.0,15-59
Azerbaijan,Male,Illiterate,72.0,15-59
Azerbaijan,Male,Unknown,596.0,15-59
Azerbaijan,Male,Total,145577.0,15-59
Azerbaijan,Male,Literate,144976.0,15-59
Azerbaijan,Male,Illiterate,70.0,15-59
Azerbaijan,Male,Unknown,531.0,15-59
Azerbaijan,Male,Total,103624.0,15-59
Azerbaijan,Male,Literate,103086.0,15-59
Azerbaijan,Male,Illiterate,119.0,15-59
Azerbaijan,Male,Unknown,419.0,15-59
Azerbaijan,Male,Total,59749.0,15-59
Azerbaijan,Male,Literate,59315.0,15-59
Azerbaijan,Male,Unknown,301.0,15-59
Azerbaijan,Male,Total,30945.0,>60
Azerbaijan,Male,Literate,30568.0,>60
Azerbaijan,Male,Unknown,262.0,>60
Azerbaijan,Male,Total,30739.0,>60
Azerbaijan,Male,Literate,30009.0,>60
Azerbaijan,Male,Illiterate,126.0,>60
Azerbaijan,Male,Unknown,604.0,>60
Azerbaijan,Male,Total,40792.0,>60
Azerbaijan,Male,Literate,38574.0,>60
Azerbaijan,Male,Illiterate,320.0,>60
Azerbaijan,Male,Unknown,1898.0,>60
Azerbaijan,Male,Total,25766.0,>60
Azerbaijan,Male,Literate,23537.0,>60
Azerbaijan,Male,Illiterate,330.0,>60
Azerbaijan,Male,Unknown,1899.0,>60
Azerbaijan,Male,Total,10733.0,>60
Azerbaijan,Male,Literate,9426.0,>60
Azerbaijan,Male,Illiterate,198.0,>60
Azerbaijan,Male,Unknown,1109.0,>60
Azerbaijan,Male,Total,2563.0,>60
Azerbaijan,Male,Literate,2181.0,>60
Azerbaijan,Male,Illiterate,72.0,>60
Azerbaijan,Male,Unknown,310.0,>60
Azerbaijan,Male,Total,500.0,>60
Azerbaijan,Male,Literate,396.0,>60
Azerbaijan,Male,Unknown,90.0,>60
Azerbaijan,Male,Total,190.0,>60
Azerbaijan,Male,Literate,128.0,>60
Azerbaijan,Male,Illiterate,11.0,>60
Azerbaijan,Male,Unknown,51.0,>60
Azerbaijan,Male,Total,63.0,>60
Azerbaijan,Male,Literate,34.0,>60
Azerbaijan,Male,Unknown,27.0,>60
Azerbaijan,Female,Total,186920.0,<15
Azerbaijan,Female,Literate,186475.0,<15
Azerbaijan,Female,Illiterate,198.0,<15
Azerbaijan,Female,Unknown,247.0,<15
Azerbaijan,Female,Total,1787507.0,<15
Azerbaijan,Female,Literate,1750493.0,<15
Azerbaijan,Female,Illiterate,5054.0,<15
Azerbaijan,Female,Unknown,31960.0,<15
Azerbaijan,Female,Total,222082.0,15-59
Azerbaijan,Female,Literate,221258.0,15-59
Azerbaijan,Female,Illiterate,113.0,15-59
Azerbaijan,Female,Unknown,711.0,15-59
Azerbaijan,Female,Total,210865.0,15-59
Azerbaijan,Female,Literate,209956.0,15-59
Azerbaijan,Female,Illiterate,121.0,15-59
Azerbaijan,Female,Unknown,788.0,15-59
Azerbaijan,Female,Total,176003.0,15-59
Azerbaijan,Female,Literate,175242.0,15-59
Azerbaijan,Female,Illiterate,100.0,15-59
Azerbaijan,Female,Unknown,661.0,15-59
Azerbaijan,Female,Total,150479.0,15-59
Azerbaijan,Female,Literate,149729.0,15-59
Azerbaijan,Female,Illiterate,89.0,15-59
Azerbaijan,Female,Total,150760.0,15-59
Azerbaijan,Female,Literate,149902.0,15-59
Azerbaijan,Female,Illiterate,95.0,15-59
Azerbaijan,Female,Unknown,763.0,15-59
Azerbaijan,Female,Total,160877.0,15-59
Azerbaijan,Female,Literate,159863.0,15-59
Azerbaijan,Female,Illiterate,136.0,15-59
Azerbaijan,Female,Unknown,878.0,15-59
Azerbaijan,Female,Total,153967.0,15-59
Azerbaijan,Female,Literate,152795.0,15-59
Azerbaijan,Female,Illiterate,156.0,15-59
Azerbaijan,Female,Unknown,1016.0,15-59
Azerbaijan,Female,Total,111793.0,15-59
Azerbaijan,Female,Literate,110512.0,15-59
Azerbaijan,Female,Unknown,1085.0,15-59
Azerbaijan,Female,Total,67480.0,15-59
Azerbaijan,Female,Literate,66094.0,15-59
Azerbaijan,Female,Illiterate,304.0,15-59
Azerbaijan,Female,Unknown,1082.0,15-59
Azerbaijan,Female,Total,38374.0,>60
Azerbaijan,Female,Literate,36824.0,>60
Azerbaijan,Female,Illiterate,268.0,>60
Azerbaijan,Female,Unknown,1282.0,>60
Azerbaijan,Female,Total,40465.0,>60
Azerbaijan,Female,Literate,37331.0,>60
Azerbaijan,Female,Illiterate,369.0,>60
Azerbaijan,Female,Unknown,2765.0,>60
Azerbaijan,Female,Total,56038.0,>60
Azerbaijan,Female,Literate,47993.0,>60
Azerbaijan,Female,Illiterate,1073.0,>60
Azerbaijan,Female,Unknown,6972.0,>60
Azerbaijan,Female,Total,34058.0,>60
Azerbaijan,Female,Literate,27425.0,>60
Azerbaijan,Female,Illiterate,881.0,>60
Azerbaijan,Female,Unknown,5752.0,>60
Azerbaijan,Female,Total,16583.0,>60
Azerbaijan,Female,Literate,12379.0,>60
Azerbaijan,Female,Illiterate,561.0,>60
Azerbaijan,Female,Unknown,3643.0,>60
Azerbaijan,Female,Total,6554.0,>60
Azerbaijan,Female,Literate,4520.0,>60
Azerbaijan,Female,Illiterate,251.0,>60
Azerbaijan,Female,Unknown,1783.0,>60
Azerbaijan,Female,Total,2197.0,>60
Azerbaijan,Female,Literate,1223.0,>60
Azerbaijan,Female,Illiterate,77.0,>60
Azerbaijan,Female,Unknown,897.0,>60
Azerbaijan,Female,Total,1199.0,>60
Azerbaijan,Female,Literate,638.0,>60
Azerbaijan,Female,Unknown,525.0,>60
Azerbaijan,Female,Total,813.0,>60
Azerbaijan,Female,Literate,334.0,>60
Azerbaijan,Female,Illiterate,30.0,>60
Azerbaijan,Female,Unknown,449.0,>60
Azerbaijan,Male,Total,460855.0,<15
Azerbaijan,Male,Literate,460770.0,<15
Azerbaijan,Male,Illiterate,85.0,<15
Azerbaijan,Male,Total,3038804.0,<15
Azerbaijan,Male,Literate,3025003.0,<15
Azerbaijan,Male,Illiterate,13801.0,<15
Azerbaijan,Male,Total,381013.0,15-59
Azerbaijan,Male,Literate,380641.0,15-59
Azerbaijan,Male,Illiterate,372.0,15-59
Azerbaijan,Male,Total,313124.0,15-59
Azerbaijan,Male,Literate,312658.0,15-59
Azerbaijan,Male,Illiterate,466.0,15-59
Azerbaijan,Male,Total,297405.0,15-59
Azerbaijan,Male,Literate,296913.0,15-59
Azerbaijan,Male,Illiterate,492.0,15-59
Azerbaijan,Male,Total,321934.0,15-59
Azerbaijan,Male,Literate,321381.0,15-59
Azerbaijan,Male,Illiterate,553.0,15-59
Azerbaijan,Male,Total,336108.0,15-59
Azerbaijan,Male,Literate,335643.0,15-59
Azerbaijan,Male,Illiterate,465.0,15-59
Azerbaijan,Male,Total,260091.0,15-59
Azerbaijan,Male,Literate,259753.0,15-59
Azerbaijan,Male,Illiterate,338.0,15-59
Azerbaijan,Male,Total,167061.0,15-59
Azerbaijan,Male,Literate,166811.0,15-59
Azerbaijan,Male,Illiterate,250.0,15-59
Azerbaijan,Male,Total,95976.0,15-59
Azerbaijan,Male,Literate,95677.0,15-59
Azerbaijan,Male,Illiterate,299.0,15-59
Azerbaijan,Male,Total,98742.0,15-59
Azerbaijan,Male,Literate,98117.0,15-59
Azerbaijan,Male,Illiterate,625.0,15-59
Azerbaijan,Male,Total,128740.0,>60
Azerbaijan,Male,Literate,126738.0,>60
Azerbaijan,Male,Illiterate,2002.0,>60
Azerbaijan,Male,Total,91921.0,>60
Azerbaijan,Male,Literate,89525.0,>60
Azerbaijan,Male,Illiterate,2396.0,>60
Azerbaijan,Male,Total,52394.0,>60
Azerbaijan,Male,Literate,50050.0,>60
Azerbaijan,Male,Illiterate,2344.0,>60
Azerbaijan,Male,Total,18386.0,>60
Azerbaijan,Male,Literate,17307.0,>60
Azerbaijan,Male,Illiterate,1079.0,>60
Azerbaijan,Male,Total,7460.0,>60
Azerbaijan,Male,Literate,6672.0,>60
Azerbaijan,Male,Illiterate,788.0,>60
Azerbaijan,Male,Total,4745.0,>60
Azerbaijan,Male,Literate,4122.0,>60
Azerbaijan,Male,Illiterate,623.0,>60
Azerbaijan,Male,Total,1683.0,>60
Azerbaijan,Male,Literate,1360.0,>60
Azerbaijan,Male,Illiterate,323.0,>60
Azerbaijan,Male,Total,943.0,>60
Azerbaijan,Male,Literate,731.0,>60
Azerbaijan,Male,Illiterate,212.0,>60
Azerbaijan,Male,Total,223.0,>60
Azerbaijan,Male,Literate,134.0,>60
Azerbaijan,Male,Illiterate,89.0,>60
Azerbaijan,Female,Total,440287.0,<15
Azerbaijan,Female,Literate,440212.0,<15
Azerbaijan,Female,Illiterate,75.0,<15
Azerbaijan,Female,Total,3283768.0,<15
Azerbaijan,Female,Literate,3231915.0,<15
Azerbaijan,Female,Illiterate,51853.0,<15
Azerbaijan,Female,Total,375745.0,15-59
Azerbaijan,Female,Literate,375445.0,15-59
Azerbaijan,Female,Illiterate,300.0,15-59
